,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,_c0,colorful,bright_avg,bright_sd,bright_max,bright_min,saturation_avg,saturation_sd,saturation_max,bsaturation_min,tex_cobtrast,tex_energy,tex_homogeneity,tex_correlation ,tex_dissimilarity,tex_ASM
1990,1990,1990,1990,https://scontent.xx.fbcdn.net/v/t45.1600-4/22388842_6076567479699_365152312710135808_n.png?_nc_cat=0&oh=6bf117a8530b9b5ebf11164ff22e0fca&oe=5B9688A0,83.7120925354,84.442453342,85.4159331524,255,0,102.860810547,94.3281828906,255,0,352.014140822,0.145469088179,0.498142965325,0.975885278778,6.80051906872,0.0211612556157
1991,1991,1991,1991,https://scontent.xx.fbcdn.net/v/t45.1600-4/23178151_6077132004198_227475164646866944_n.png?_nc_cat=0&oh=82cac34baf2a72a5bbf8d59a32df9ace&oe=5B95061A,32.0419125889,102.237119383,61.4849824866,255,0,75.4918294325,69.2864150616,255,0,155.844900473,0.0183843665591,0.212211044364,0.979383321433,6.80007720998,0.00033798493378
1992,1992,1992,1992,https://scontent.xx.fbcdn.net/v/t45.1600-4/23905154_6079831436973_3490069186116321280_n.jpg?_nc_cat=0&oh=f123747157836e301190e2279b7bd616&oe=5B9A4078,90.0995849218,119.283645405,99.4693401126,255,0,75.0465732167,104.266214462,255,0,553.272613531,0.253868755256,0.694294016652,0.972029025126,6.95883534137,0.0644493448952
1993,1993,1993,1993,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/22999788_6080409768232_3719860261553700864_n.png?_nc_cat=0&oh=71f2ae46db98e45b4ac343e96875a25b&oe=5B998544,91.9055833782,143.970909091,48.3333789151,255,0,173.261363636,53.2907834258,255,0,679.601605505,0.023690007134,0.174658785133,0.854275838078,13.9497706422,0.00056121643801
1994,1994,1994,1994,https://scontent.xx.fbcdn.net/v/t45.1600-4/27952937_6081200803776_4543522495143084032_n.png?_nc_cat=0&oh=e934971eaef567c22ad908c2f3e02494&oe=5B97EAED,69.1683848979,64.9285934183,67.2331824277,255,0,73.5335177813,76.9343751888,255,0,742.086744261,0.0824996049021,0.500992271912,0.917944341293,7.99226797278,0.006806184809
1995,1995,1995,1995,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/19490731_6085035615186_2198307507842056192_n.png?_nc_cat=0&oh=ef03f98b403eeaaddd5676f5fdb0bf3e&oe=5B8F9EC5,24.2465292845,58.5279106858,24.9343783597,250,0,5.63636363636,26.3960538744,255,0,411.395139224,0.541689756851,0.626655738053,0.672057811388,7.37968775149,0.293427792678
1996,1996,1996,1996,https://scontent.xx.fbcdn.net/v/t45.1600-4/28877718_6082533275776_388368174313111552_n.png?_nc_cat=0&oh=ae75bef67efb6d111f84be0d7ffef2b6&oe=5B8711B6,99.8288770953,98.03080693,80.3487450211,255,0,107.765326606,99.3990730928,255,0,367.154155788,0.172873414797,0.523722736996,0.971599898779,6.60632434001,0.0298852175437
1997,1997,1997,1997,https://scontent.xx.fbcdn.net/v/t45.1600-4/29144034_6083268398376_7339207379164069888_n.png?_nc_cat=0&oh=38e6abe966d39e815e15172973ab2b08&oe=5B97E846,88.5531643688,76.5474898727,65.367002126,255,0,97.4135290075,94.235470322,255,0,282.962222585,0.22267417427,0.443128528275,0.966912465473,6.86008666957,0.0495837878868
1998,1998,1998,1998,https://scontent.xx.fbcdn.net/v/t45.1600-4/19033165_6083453489656_9123571393626112000_n.png?_nc_cat=0&oh=4d9914a24179744342a1dca6cbeef427&oe=5B93EBE3,136.317230093,83.8597465499,58.5419907424,255,48,242.430777601,44.8552225925,255,0,198.618936694,0.739075531224,0.9753488953,0.97103793328,1.76953193479,0.546232640854
1999,1999,1999,1999,https://scontent.xx.fbcdn.net/v/t45.1600-4/24203043_6079026473798_5733874811533262848_n.png?_nc_cat=0&oh=c1030e382fa7f60c808b5ca5c217577d&oe=5B92F6B5,34.0813984937,59.1356807325,58.6816088328,255,0,84.4509965499,51.8804215742,255,0,237.370369682,0.0336170563018,0.352892529556,0.965542314529,4.9970198095,0.0011301064744
2000,2000,2000,2000,https://scontent.xx.fbcdn.net/v/t45.1600-4/27699841_6082805072198_7244815396841193472_n.jpg?_nc_cat=0&oh=ee067782c6033a4e9ae39184ee860139&oe=5B962D4B,36.2752421098,89.5013022977,66.118171127,255,0,71.9338220165,67.3395168628,255,0,137.711202931,0.059932497443,0.614033890802,0.984249861704,3.14628685683,0.00359190424976
2001,2001,2001,2001,https://scontent.xx.fbcdn.net/v/t45.1600-4/28203727_6084818949299_4676491847948828672_n.png?_nc_cat=0&oh=f814ed07d0d030b3420fae9bc6e82e4e&oe=5B505939,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2002,2002,2002,2002,https://scontent.xx.fbcdn.net/v/t45.1600-4/31711979_6088819122798_9124842953053831168_n.png?_nc_cat=0&oh=a970c86fe72900d27f7614488618674b&oe=5B9C4D02,20.6717917346,109.954958864,46.1689312475,255,0,24.6431462314,33.6459840107,255,0,43.380415208,0.0306329146214,0.402189149325,0.989818157736,3.06843813581,0.000938375458204
2003,2003,2003,2003,https://scontent.xx.fbcdn.net/v/t45.1600-4/27071824_6092941624641_6356828730844774400_n.png?_nc_cat=0&oh=ca20847584e5c51c4d999dc9aa519b10&oe=5B89F9A5,83.0648539285,115.772768136,60.3740137187,255,0,131.928599906,76.6115993247,255,0,426.735684543,0.0723315226918,0.258830086946,0.941445918463,10.1951332144,0.00523184917491
2004,2004,2004,2004,https://scontent.xx.fbcdn.net/v/t45.1600-4/29963017_6102045895456_5299448786622349312_n.png?_nc_cat=0&oh=4941ed9f586ea059145eb04ce77fb5bc&oe=5B5862DB,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2005,2005,2005,2005,https://scontent.xx.fbcdn.net/v/t45.1600-4/18340797_23842565327720411_1485719528028504064_n.png?_nc_cat=0&oh=d7fdc3e8e1e819f0a3db5e45222cbae5&oe=5B556E6C,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2006,2006,2006,2006,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/21011674_23842599932870411_1932230577298079744_n.png?_nc_cat=0&oh=75fac43a91d3c8cf151fdb3353b6b7d6&oe=5B9A196F,61.0463045588,214.332272727,57.2309321507,255,3,81.4775,82.0668709769,255,0,1153.32201835,0.191375410116,0.438802509784,0.824653317909,15.0087155963,0.036624547597
2007,2007,2007,2007,https://scontent.xx.fbcdn.net/v/t45.1600-4/19945465_23842600024090059_4643178909074980864_n.jpg?_nc_cat=0&oh=e5f0c76a5b4a035996f6189d7dc9c096&oe=5B9D8753,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,0.0,1.0
2008,2008,2008,2008,https://scontent.xx.fbcdn.net/v/t45.1600-4/20862983_23842632240580787_7800031046170312704_n.png?_nc_cat=0&oh=24ade4f9070da4a1260de2a22904afa5&oe=5B8F36EF,125.146481537,84.9949606179,62.9203427974,255,0,161.188262291,72.1840624106,255,0,275.490410724,0.180323709163,0.881413526241,0.965181270983,2.90763470681,0.0325166400861
2009,2009,2009,2009,https://scontent.xx.fbcdn.net/v/t45.1600-4/21012434_23842644530400389_3250607910207619072_n.png?_nc_cat=0&oh=4116a588961d902b52fdb1d5e1e939b4&oe=5B960185,85.6661752799,184.705777037,54.6974655449,255,0,171.302379676,51.1699653985,255,0,312.041017873,0.0578826609628,0.609129992012,0.947861238309,5.44727156455,0.00335040244014
2010,2010,2010,2010,https://scontent.xx.fbcdn.net/v/t45.1600-4/27071703_23842772803190787_1843780506135560192_n.png?_nc_cat=0&oh=581fd1b6c57745e3b142cc9f6a2576a1&oe=5B980454,60.3193612851,36.2428361111,38.6459325883,255,0,116.220363889,62.0269119754,255,0,113.053764608,0.117265879931,0.711056367545,0.962195962362,2.99965219811,0.013751286596
2011,2011,2011,2011,https://scontent.xx.fbcdn.net/v/t45.1600-4/30258292_23842793835810115_1447260569793986560_n.png?_nc_cat=0&oh=0a7d67ddd392fde6a3c2535c9475b859&oe=5B952C00,82.2333873422,196.494677157,50.1324088372,255,10,118.771982122,89.9625090945,255,0,152.583930104,0.134290510591,0.501674202398,0.969640886557,4.68097682952,0.0180339412347
2012,2012,2012,2012,https://scontent.xx.fbcdn.net/v/t45.1600-4/31383897_23842818697950622_5525196107400871936_n.png?_nc_cat=0&oh=960cb443a0565f4d873c9ebb06cc44c0&oe=5B96742E,40.8162496609,121.535893056,45.2993986104,255,0,52.7726944444,67.7342611605,255,0,279.005096608,0.0162847303172,0.146014996046,0.932038821656,10.5547073951,0.000265192441503
2013,2013,2013,2013,https://scontent.xx.fbcdn.net/v/t45.1600-4/29963301_23842829113230780_8019965996297093120_n.jpg?_nc_cat=0&oh=456ca70dad08fe9ba9e305b775ab407d&oe=5B96FD5A,43.7067630101,99.7248131001,52.3132718968,255,0,57.1219993141,73.995280683,255,0,43.6082483781,0.0868068418413,0.641990201905,0.992039231787,2.64599080081,0.00753542779046
2014,2014,2014,2014,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/708189_6006437021976_16162_n.jpg?_nc_cat=0&oh=88c8e8a45a9b8093610e401032003f66&oe=5B54B661,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2015,2015,2015,2015,https://scontent.xx.fbcdn.net/v/t45.1600-4/10156766_6034750678585_1193347232_n.png?_nc_cat=0&oh=0573951de7d587e724639bb35ab263ed&oe=5B4F1A48,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2016,2016,2016,2016,https://scontent.xx.fbcdn.net/v/t45.1600-4/12679010_6048846655086_1221807998_n.png?_nc_cat=0&oh=ead1b4abfeadf55db7daa0a0d4932ed4&oe=5B913B5D,24.9092429539,237.351828231,11.921160186,255,66,5.46093946838,33.6935285721,255,0,30.0066979078,0.963452749793,0.985207319676,0.894624389092,0.523028495693,0.928241201084
2017,2017,2017,2017,https://scontent.xx.fbcdn.net/v/t45.1600-4/14750745_6051109879015_1684081991298842624_n.png?_nc_cat=0&oh=49969b72c14dcd6bf7961715146f4301&oe=5B921144,126.530870682,174.39535828,59.8195590249,255,9,118.238253715,99.6732050648,255,0,44.819982682,0.551035601654,0.813155722451,0.993737437463,1.7146002773,0.303640234291
2018,2018,2018,2018,https://scontent.xx.fbcdn.net/v/t45.1600-4/15728706_6057633121176_3920026009792937984_n.png?_nc_cat=0&oh=4e8aad218104c4faf195d9d1a7e2c9a6&oe=5B8A0D63,116.190871119,135.060319444,83.9410584323,255,0,124.447394444,107.214475737,255,0,306.918128301,0.120807710964,0.931282019718,0.978221706368,2.58109883236,0.0145945030283
2019,2019,2019,2019,https://scontent.xx.fbcdn.net/v/t45.1600-4/14546989_6064273350396_7851965730584002560_n.png?_nc_cat=0&oh=13c37e9654cbaeb7098f62d5dc0ed412&oe=5B4EA327,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2020,2020,2020,2020,https://scontent.xx.fbcdn.net/v/t45.1600-4/20173056_6066146133615_815436327540490240_n.png?_nc_cat=0&oh=8da875d267e9f42fadd9dbfdd6812d31&oe=5B9BD8DE,31.40602409,160.348122554,83.8652915192,255,0,110.841627935,80.4435506047,255,0,152.429295219,0.0788340131892,0.516718019609,0.989165078777,3.91717719999,0.00621480163551
2021,2021,2021,2021,https://scontent.xx.fbcdn.net/v/t45.1600-4/19678093_6068192445598_5583909946719731712_n.png?_nc_cat=0&oh=da84ed9251907265649c1d8bc2f85e27&oe=5B97A2D5,47.0805022395,114.302039544,60.5797581826,255,0,85.3558877389,71.7490859609,255,0,219.954476395,0.0255199141275,0.30937533799,0.970034055817,7.14091360635,0.000651266017073
2022,2022,2022,2022,https://scontent.xx.fbcdn.net/v/t45.1600-4/21770776_6070828681215_9035618069791113216_n.png?_nc_cat=0&oh=a29b99bcb70a3c4efbfe7af71b8c74ca&oe=5B522051,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2023,2023,2023,2023,https://scontent.xx.fbcdn.net/v/t45.1600-4/21271574_6072146347398_7740719282979340288_n.png?_nc_cat=0&oh=02f7672467e2721a08b7c8e1d6172c2e&oe=5B5213D1,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2024,2024,2024,2024,https://scontent.xx.fbcdn.net/v/t45.1600-4/21141626_6076059633632_1577501737898475520_n.png?_nc_cat=0&oh=b26156a565f6a4c76c0f88fc7afb9c99&oe=5B83C47B,14.28947582,96.2126508247,59.9663120841,228,19,24.9869086372,17.1150145466,113,0,6.50622556685,0.0783376084708,0.658228695141,0.999094617011,1.17818934063,0.00613678090092
2025,2025,2025,2025,https://scontent.xx.fbcdn.net/v/t45.1600-4/24293715_6077106563976_7027080483582246912_n.jpg?_nc_cat=0&oh=dde19016409e432f19952c92f712cbfa&oe=5B9A0F8F,91.1838361588,88.1057111813,58.7591808815,255,0,117.07919584,68.1887942919,255,0,210.798067318,0.131175737661,0.528491122862,0.969485216901,4.88530602709,0.0172070741509
2026,2026,2026,2026,https://scontent.xx.fbcdn.net/v/t45.1600-4/23905008_6078976468699_5261708226092597248_n.png?_nc_cat=0&oh=3ef25af58b63bcdbfc5a2f3ab4b1c6f9&oe=5B9D6FFF,31.4476812431,67.4763933121,77.8514998386,255,0,39.0316361465,45.6270118185,255,0,503.06690023,0.0416777219097,0.260503430764,0.958525006517,10.3432132935,0.00173703250358
2027,2027,2027,2027,https://scontent.xx.fbcdn.net/v/t45.1600-4/24096440_6078991466499_6465867294676353024_n.png?_nc_cat=0&oh=42dd5fd5600edcc4db01cdb00778bd7d&oe=5B8C3EFD,22.1076020558,173.732947377,98.2881749987,255,0,44.7776456673,75.7977800567,255,0,349.265328675,0.490750904754,0.640015701782,0.981929228166,6.40907485802,0.240836450517
2028,2028,2028,2028,https://scontent.xx.fbcdn.net/v/t45.1600-4/27071503_6080660448176_2496977785554206720_n.png?_nc_cat=0&oh=b3d636667a584fccd1bf99ea25939ff4&oe=5B8B465C,20.4077394966,59.5182391189,59.8910190963,255,0,74.7855281316,69.6896031551,255,0,574.262898222,0.0271411214436,0.250808622828,0.919986839811,12.7366635147,0.000736640473216
2029,2029,2029,2029,https://scontent.xx.fbcdn.net/v/t45.1600-4/24300620_6080651883299_5957683534398226432_n.png?_nc_cat=0&oh=872c85a847f9ee4cbf01cfb83af1092a&oe=5B8849DD,104.816352705,172.641960958,66.685596714,255,0,139.951776362,97.7445951891,255,0,163.986390174,0.251316897846,0.847854052308,0.981563256013,2.4453063686,0.0631601831431
2030,2030,2030,2030,https://scontent.xx.fbcdn.net/v/t45.1600-4/29144338_6083285179776_884596953252364288_n.png?_nc_cat=0&oh=1d08f8106d0df97de8f49aad3dee54fe&oe=5B951F85,67.9168077234,149.564990234,71.425882736,255,0,107.774519314,84.4594450331,255,0,183.493205412,0.0565008888331,0.658759125928,0.982029077304,4.0066794805,0.00319235043893
2031,2031,2031,2031,https://scontent.xx.fbcdn.net/v/t45.1600-4/19283294_6086620859165_2591183031288987648_n.png?_nc_cat=0&oh=44ccf7f6cb59c36eb562f933fffca984&oe=5B95C0E9,94.5660182974,148.897620754,79.7894930976,255,0,94.1961703822,107.827664862,255,0,160.12710964,0.141031365283,0.730689432223,0.987424702516,2.99470365432,0.0198898459935
2032,2032,2032,2032,https://scontent.xx.fbcdn.net/v/t45.1600-4/21336998_6088515062456_6448338755752296448_n.png?_nc_cat=0&oh=af0b4e42e4396161cf72026d4cbe0058&oe=5B594FCE,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2033,2033,2033,2033,https://scontent.xx.fbcdn.net/v/t45.1600-4/28880399_6098082448596_7715216119363010560_n.jpg?_nc_cat=0&oh=43a9b49deb5202cd47c4679d01fc6c7b&oe=5B89F6F1,61.7806563452,115.720215466,71.2108313419,255,3,158.921861568,40.8135378821,255,0,274.516798611,0.17345016102,0.583069054708,0.972933020646,6.67970907257,0.030084958358
2034,2034,2034,2034,https://scontent.xx.fbcdn.net/v/t45.1600-4/29140629_6098754398596_548762538276290560_n.png?_nc_cat=0&oh=9a0d5304c9e76386ddc0401eaabb27e1&oe=5B949EB6,95.3237672216,63.8494028662,51.0331225276,255,0,198.792407113,76.3412758458,255,0,239.612915221,0.085689622954,0.49944529924,0.954018576763,7.12234452277,0.00734271148201
2035,2035,2035,2035,https://scontent.xx.fbcdn.net/v/t45.1600-4/17617347_23842564967900032_2017948795857272832_n.png?_nc_cat=0&oh=4d324b8013e36c57fd964d384973ac80&oe=5B52C3EA,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2036,2036,2036,2036,https://scontent.xx.fbcdn.net/v/t45.1600-4/18217946_23842591189900207_6855386906771849216_n.png?_nc_cat=0&oh=c26f619655449bb5ffa6b390c1b0c480&oe=5B599A51,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2037,2037,2037,2037,https://scontent.xx.fbcdn.net/v/t45.1600-4/18881593_23842599610420787_3018377289051144192_n.png?_nc_cat=0&oh=99626f1123ab0581c65047475dd2dc33&oe=5B52B930,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2038,2038,2038,2038,https://scontent.xx.fbcdn.net/v/t45.1600-4/18507122_23842600000510207_5146242174983077888_n.png?_nc_cat=0&oh=5a8b9bb0949d0522199d51c328723047&oe=5B95D8CB,112.091257743,82.4876725053,56.7842336848,255,0,145.293943737,71.4079565894,255,0,444.164598418,0.114155114125,0.634699467251,0.931157673959,5.96720727995,0.013031390081
2039,2039,2039,2039,https://scontent.xx.fbcdn.net/v/t45.1600-4/21271480_23842604565180414_8528279387278147584_n.png?_nc_cat=0&oh=0e4016050cb373b7088ef849ffb0912e&oe=5B8C82A0,83.2043265585,185.270351562,58.2827280894,254,9,110.202330729,85.7694158491,255,0,427.698912665,0.115546714949,0.46481958157,0.937098800506,9.006506611,0.0133510433355
2040,2040,2040,2040,https://scontent.xx.fbcdn.net/v/t45.1600-4/20712061_23842614405360059_3619298906602471424_n.png?_nc_cat=0&oh=b94aa8fabfb5548843d258f376489b65&oe=5B948D04,44.2966122881,110.837701699,48.1933801652,255,6,102.434018047,57.9362352778,255,0,299.580369522,0.0182773293652,0.220975308622,0.935524916586,8.12186907348,0.000334060768723
2041,2041,2041,2041,https://scontent.xx.fbcdn.net/v/t45.1600-4/20862989_23842626342500032_3987522717929701376_n.png?_nc_cat=0&oh=32f11196d3e9234b6e71d0efbc1c5c67&oe=5B8CCC42,42.939077654,169.773940972,52.2145783019,253,17,72.2223003472,45.6027929318,243,0,227.609881698,0.0534895086585,0.414908160238,0.958154486224,6.54975643702,0.00286112753652
2042,2042,2042,2042,https://scontent.xx.fbcdn.net/v/t45.1600-4/19982006_23842631002590583_2036845586807783424_n.png?_nc_cat=0&oh=1b9056e6300f333a17ca6aeebc807cef&oe=5B8B19DA,73.7012396625,107.039893663,64.1345103855,255,0,79.6984798177,70.7786596002,255,0,107.451428851,0.362493134939,0.794870916013,0.986937108768,3.01803829103,0.131401272878
2043,2043,2043,2043,https://scontent.xx.fbcdn.net/v/t45.1600-4/23177986_23842657673610161_4968432006397427712_n.png?_nc_cat=0&oh=f3f1b38713507d7693626955ff2fea27&oe=5B9B9921,30.0847500076,63.0324640854,46.3208043491,238,12,75.6228937729,24.1048738473,251,0,9.71785924546,0.0656223199461,0.539963307338,0.99773592085,1.605460327,0.0043062888751
2044,2044,2044,2044,https://scontent.xx.fbcdn.net/v/t45.1600-4/27702406_23842719501240161_2747845369319653376_n.png?_nc_cat=0&oh=f6fa0c9087ed33849921246efb85944c&oe=5B8CAC8D,19.0106935718,177.29756074,54.9552696772,249,0,29.2838767027,34.7909861697,255,0,2.76977905664,0.0643288551259,0.669253855927,0.999541410943,0.873294430696,0.00413820160181
2045,2045,2045,2045,https://scontent.xx.fbcdn.net/v/t45.1600-4/27056641_23842730873150300_8737500524305186816_n.png?_nc_cat=0&oh=0391795d6b952ff7c76f23d84628a1da&oe=5B91158F,15.2641878892,18.9799611111,36.786530953,255,0,15.2708638889,46.101553384,255,0,284.011357819,0.480414821337,0.683179806075,0.895191814716,5.0901836394,0.23079840056
2046,2046,2046,2046,https://scontent.xx.fbcdn.net/v/t45.1600-4/28880221_23842746025050027_8763323877733433344_n.jpg?_nc_cat=0&oh=5ae2fdbc2bbd4d0824e1615b0b2f8bc0&oe=5B577BE7,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2047,2047,2047,2047,https://scontent.xx.fbcdn.net/v/t45.1600-4/29350859_23842743300570570_384470362642972672_n.png?_nc_cat=0&oh=9c8e9c9ba0581702bc658eed854563ae&oe=5B55B53F,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
2048,2048,2048,2048,https://scontent.xx.fbcdn.net/v/t45.1600-4/31411935_23842799293990059_6664003889911562240_n.png?_nc_cat=0&oh=c0adbe2a7e066141cb070159b3417c2f&oe=5B960F32,66.5789453469,174.788214013,77.0316514605,255,0,105.67010276,68.9436712636,255,0,636.73641281,0.130991134181,0.601493385848,0.946356432774,9.68587465954,0.0171586772339
2049,2049,2049,2049,https://scontent.xx.fbcdn.net/v/t45.1600-4/30553540_23842829121050780_5812737201431117824_n.jpg?_nc_cat=0&oh=de5f1ddd33ce8d968c0fdcdad39a393c&oe=5B8DA9FD,39.9931400091,72.9965063443,43.9390535974,246,1,91.4048533951,78.2724971315,255,3,22.6780695431,0.0686966777591,0.710903260094,0.994125302121,1.80567569423,0.00471923353514
2050,2050,2050,2050,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/29619963_23842840234510702_4272437997804191744_n.png?_nc_cat=0&oh=e4be0c9e52dd21d114020b2dce4bbdbc&oe=5B92B3AF,41.3156655528,132.459090909,22.8064416556,255,10,75.43,27.6336604689,255,0,369.811238532,0.575310194341,0.655037838685,0.647544286275,7.0502293578,0.330981819712
